61.15,-4,51.2F,3.98
61.2,-3,51.2F,3.98
61.25,-3,51.2F,3.98
61.3,-4,51.2F,3.98
61.35,-4,51.2F,3.98
61.4,-3,51.2F,3.98
61.45,-4,51.2F,3.98
61.5,-3,51.2F,3.98
61.55,-4,51.2F,3.98
61.6,-4,51.2F,3.98
61.65,-3,51.2F,3.98
61.7,-4,51.2F,3.98
61.75,-4,51.2F,3.98
61.8,-3,51.2F,3.98
61.85,-3,51.2F,3.98
61.9,-4,51.2F,3.98
61.95,-3,51.2F,3.98
62,-3,51.2F,3.98
62.05,-4,51.2F,3.98
62.1,-3,51.2F,3.98
62.15,-4,51.2F,3.98
62.2,-4,51.2F,3.98
62.25,-4,51.2F,3.98
62.3,-4,51.2F,3.98
62.35,-4,51.2F,3.98
62.4,-3,51.2F,3.98
62.45,-3,51.2F,3.98
62.5,-3,51.2F,3.98
62.55,-3,51.1F,3.98
62.6,-4,51.1F,3.98
62.65,-3,51.2F,3.98
62.7,-3,51.1F,3.98
62.75,-3,51.1F,3.98
62.8,-4,51.2F,3.98
62.85,-4,51.2F,3.98
62.9,-4,51.1F,3.98
62.95,-4,51.1F,3.98
63,-3,51.1F,3.98
63.05,-3,51.1F,3.98
63.1,-4,51.1F,3.98
63.15,-4,51.1F,3.98
63.2,-4,51.1F,3.98
63.25,-3,51.1F,3.98
63.3,-4,51.1F,3.98
63.35,-4,51.1F,3.98
63.4,-3,51.1F,3.98
63.45,-3,51.1F,3.98
63.5,-4,51.1F,3.98
63.55,-2,51.1F,3.98
63.6,-3,51.1F,3.98
63.65,-4,51.1F,3.98
63.7,-4,51.1F,3.98
63.75,-3,51.1F,3.98
63.8,-3,51.1F,3.98
63.85,-3,51.1F,3.98
63.9,-3,51.1F,3.98
63.95,-3,51.1F,3.98
64,-3,51.1F,3.98
64.05,-3,51.1F,3.98
64.1,-3,51.1F,3.98
64.15,-4,51.1F,3.98
64.2,-3,51.1F,3.98
64.25,-3,51.1F,3.98
64.3,-4,51.1F,3.98
64.35,-3,51.1F,3.98
64.4,-4,51.1F,3.98
64.45,-3,51.1F,3.98
64.5,-4,51.1F,3.98
64.55,-4,51.1F,3.98
64.6,-4,51.1F,3.98
64.65,-4,51.1F,3.98
64.7,-4,51.1F,3.98
64.75,-3,51.1F,3.98
